Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Unnamed: 63
Denmark,DNK,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,15.1,,,,,13.4,,,,,11.7,11.3,,,
Djibouti,DJI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.95798485,31.05513472,40.23333283,46.17570544,40.33253296,40.95962225,47.2321709,50.20168062,53.53124443,54.72465582,55.47851004,67.80436579,71.15094622,66.52605361,72.04343175,81.72909389,70.19033417,,,
Djibouti,DJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.038000000000004,44.468999999999994,44.891999999999996,45.309,45.727,46.166000000000004,46.653999999999996,47.203,47.81399999999999,48.476000000000006,49.16,49.827,50.442,50.982,51.442,51.832,52.177,52.513000000000005,52.865,53.24100000000001,53.638999999999996,54.049,54.451,54.828,55.174,55.488,55.772,56.032,56.271,56.488,56.678000000000004,56.831,56.943000000000005,57.016999999999996,57.056000000000004,57.065,57.05,57.022,56.998000000000005,56.992,57.021,57.1,57.233000000000004,57.424,57.677,57.998999999999995,58.393,58.848,59.345,59.865,60.383,60.87,61.31,61.691,62.006,62.26,62.465,62.643,,
Djibouti,DJI,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6,,,,,20.9,,,,,19.1,,,,,19.5,19.6,,,
Dominica,DMA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.38904161,255.18387924,254.97370325,258.25072229,268.70015645,270.34551192,289.23073383,319.49080129,354.19421703,394.80854453,387.09052144,399.12901937,396.08239892,381.69152307,398.36649512,399.04683695,419.36591407,,,
Dominica,DMA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,71.4634146341463,,,,,71.9634146341463,,,,,73.9512195121951,,,,,75.9512195121951,,,,,76.5975609756098,,,,,,,,,,,,,,,,,
Dominica,DMA,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominican Republic,DOM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.67191019999999,141.49732775,144.8402642,99.78573936,104.7216143,167.37271248,161.65241691,193.80767106,233.68104431,250.35341801,299.65610197,326.62193648,351.53693644,351.30358161,371.23440031,390.94748031,414.17657995,,,
Dominican Republic,DOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.787,52.519,53.236999999999995,53.943000000000005,54.63399999999999,55.312,55.975,56.625,57.25899999999999,57.875,58.468,59.033,59.568999999999996,60.073,60.549,60.997,61.417,61.817,62.205,62.588,62.977,63.38,63.803000000000004,64.247,64.714,65.207,65.72800000000001,66.267,66.812,67.352,67.866,68.335,68.749,69.10300000000001,69.39699999999999,69.637,69.837,70.017,70.193,70.374,70.568,70.775,70.99,71.207,71.425,71.64399999999999,71.862,72.078,72.29,72.498,72.702,72.90100000000001,73.098,73.292,73.483,73.673,73.861,74.048,,
Dominican Republic,DOM,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9,,,,,20.4,,,,,19.6,,,,,19.1,19.0,,,
Ecuador,ECU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.09148439,71.15251427,97.35246488,132.39260109,150.34760388,168.57610669999997,190.56648923,210.59259498,248.64878634,274.00588729,331.68930027,410.8297528,483.52284847,519.9339759,551.46928068,528.20146197,504.78248204,,,
Ecuador,ECU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.236000000000004,53.842,54.409,54.931999999999995,55.407,55.84,56.236999999999995,56.615,56.992,57.376999999999995,57.783,58.216,58.678000000000004,59.167,59.681999999999995,60.222,60.781000000000006,61.353,61.93,62.511,63.095,63.68600000000001,64.286,64.896,65.51100000000001,66.126,66.735,67.332,67.91,68.464,68.99,69.487,69.956,70.4,70.82,71.217,71.594,71.953,72.297,72.624,72.933,73.22,73.482,73.72,73.937,74.13600000000001,74.322,74.501,74.678,74.859,75.046,75.244,75.449,75.661,75.87899999999999,76.102,76.327,76.551,,
Ecuador,ECU,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6,,,,,15.0,,,,,13.8,,,,,13.4,13.0,,,
"Egypt, Arab Rep.",EGY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.52476666,71.97563985,67.21645378,52.98259935,53.06534883,62.81664606,70.18094350000001,77.66156169,95.62693327,104.94460222,111.43534955,123.25961288,143.38037538,140.33245158,153.78876387,156.63713140000002,130.9858695,,,
"Egypt, Arab Rep.",EGY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.056000000000004,48.623000000000005,49.147,49.641000000000005,50.113,50.556000000000004,50.955,51.302,51.602,51.873999999999995,52.155,52.486999999999995,52.902,53.413999999999994,54.027,54.723,55.471000000000004,56.228,56.963,57.665,58.338,59.001000000000005,59.677,60.378,61.097,61.812,62.494,63.117,63.669,64.15100000000001,64.58,64.987,65.40100000000001,65.84,66.308,66.789,67.259,67.69,68.061,68.368,68.613,68.807,68.972,69.127,69.282,69.444,69.618,69.797,69.98,70.167,70.357,70.55,70.742,70.933,71.12,71.304,71.484,71.661,,
"Egypt, Arab Rep.",EGY,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,,,,27.1,,,,,28.0,,,,,28.2,27.7,,,
El Salvador,SLV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.84526417,185.06722529,185.17573935,185.54693224,192.14184834,203.84938632,204.73945418,208.92664143,217.99253425,230.23243537,240.24166267,257.72862919,257.18320735,271.54430641,276.22300268,283.28411442,293.87255671,,,
El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.968999999999994,50.637,51.263999999999996,51.847,52.385,52.883,53.349,53.792,54.215,54.617,54.986999999999995,55.31,55.576,55.783,55.937,56.04,56.097,56.129,56.163999999999994,56.233000000000004,56.378,56.641999999999996,57.042,57.585,58.266999999999996,59.082,60.011,61.01,62.032,63.038999999999994,63.99,64.85,65.609,66.267,66.818,67.27,67.64,67.958,68.253,68.541,68.834,69.135,69.44,69.743,70.048,70.357,70.668,70.98,71.291,71.59899999999999,71.902,72.195,72.479,72.753,73.015,73.267,73.512,73.75,,
El Salvador,SLV,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1,,,,,15.7,,,,,14.7,,,,,14.1,14.0,,,
Equatorial Guinea,GNQ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.39050669,56.25493156,68.90312205,97.76935022,132.59596104,151.39266079,185.16360162,232.33870249,291.62719075,278.86359854,262.51662052,289.34512539,311.41837517,349.35044362,337.56289513,280.2240177,281.37453092,,,
Equatorial Guinea,GNQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,36.74,37.041,37.342,37.641999999999996,37.942,38.242,38.542,38.842,39.141999999999996,39.443000000000005,39.738,40.019,40.288000000000004,40.55,40.818000000000005,41.122,41.493,41.95,42.493,43.111000000000004,43.772,44.434,45.053999999999995,45.604,46.074,46.468999999999994,46.81,47.135,47.473,47.838,48.239,48.677,49.141999999999996,49.62,50.104,50.588,51.062,51.521,51.958999999999996,52.371,52.751999999999995,53.099,53.415,53.708999999999996,53.986999999999995,54.262,54.55,54.858000000000004,55.19,55.543,55.908,56.265,56.601000000000006,56.905,57.18,57.434,57.681000000000004,57.93899999999999,,
Equatorial Guinea,GNQ,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4,,,,,23.6,,,,,23.0,,,,,22.0,22.0,,,
Eritrea,ERI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.39300576,9.96148087,10.69895639,13.21901886,15.59273761,14.70170473,15.80497954,12.96315869,12.70316173,18.752461399999998,16.61465149,24.51723677,19.87064909,22.03240118,24.48536291,27.18065285,29.891224600000005,,,
Eritrea,ERI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.418,39.074,39.693000000000005,40.259,40.768,41.222,41.631,42.016000000000005,42.395,42.773999999999994,43.157,43.547,43.935,44.317,44.691,45.055,45.405,45.74,46.059,46.364,46.653999999999996,46.927,47.187,47.441,47.695,47.956,48.23,48.523,48.841,49.193000000000005,49.589,50.04,50.545,51.099,51.693000000000005,52.31100000000001,52.931999999999995,53.538999999999994,54.126000000000005,54.693000000000005,55.258,55.847,56.483000000000004,57.174,57.916000000000004,58.691,59.472,60.23,60.94,61.591,62.181000000000004,62.718,63.22,63.703,64.17399999999999,64.63600000000001,65.092,65.536,,
Eritrea,ERI,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7,,,,,25.2,,,,,24.8,,,,,24.2,23.9,,,
Estonia,EST,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.71314679,214.70416521,250.48020728,349.36022121,449.51637585,510.72580401,618.01662028,832.45185131,1038.57098206,963.06650345,926.45024229,1014.62986541,1013.32310234,1144.29039142,1237.27233339,1112.4659564,1185.33334806,,,
Estonia,EST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.9029024390244,68.3608048780488,68.74102439024391,69.0535609756098,69.30992682926829,69.51763414634149,69.6811951219512,69.8021219512195,69.8829268292683,69.9280975609756,69.9370975609756,69.9053414634146,69.8328292682927,69.7245853658537,69.5902195121951,69.4413170731707,69.2900243902439,69.1469512195122,69.0262682926829,68.9385853658537,68.9056341463415,68.9780487804878,69.12682926829271,69.3756097560976,69.2780487804878,69.3804878048781,70.0853658536585,70.64390243902442,70.6975609756098,70.0390243902439,69.4756097560976,69.37317073170729,68.8634146341464,67.909756097561,66.5,67.54390243902441,69.6121951219512,69.80975609756099,69.3585365853659,70.0634146341463,70.41707317073171,70.2585365853659,70.9048780487805,71.3170731707317,71.909756097561,72.5682926829268,72.6914634146341,72.81463414634149,73.7707317073171,74.8243902439024,75.4292682926829,76.2292682926829,76.3268292682927,77.14146341463409,77.0341463414634,77.590243902439,77.6414634146342,77.6414634146342,,
Estonia,EST,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.9,,,,,23.8,,,,,19.6,,,,,16.9,17.0,,,
Eswatini,SWZ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.47778697,65.60045054,60.78021544,102.24079315,132.40274892,165.03469539,178.25568624,185.32783179,200.8996291,209.56565631,312.72666699,330.29529367,283.98641467,263.88518106,251.91962728,231.41623122,220.58673255,,,
Eswatini,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.285,44.583999999999996,44.871,45.155,45.446000000000005,45.762,46.118,46.522,46.979,47.486999999999995,48.041000000000004,48.628,49.232,49.84,50.448,51.056999999999995,51.674,52.306999999999995,52.963,53.64,54.348,55.098,55.881,56.677,57.46,58.208,58.9,59.505,59.983000000000004,60.292,60.369,60.155,59.638999999999996,58.836000000000006,57.771,56.464,54.942,53.285,51.593999999999994,49.968,48.521,47.352,46.508,46.018,45.905,46.185,46.846000000000004,47.805,48.968999999999994,50.26,51.598,52.912,54.158,55.29600000000001,56.287,57.107,57.754,58.268,,
Eswatini,SWZ,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2,,,,,27.3,,,,,26.6,,,,,26.6,26.7,,,
Ethiopia,ETH,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.35950243,5.57839044,5.22523175,5.79413777,5.83911949,6.6205837,8.17550878,11.45837214,13.40835761,14.80808019,16.69390514,15.12680273,20.72801009,19.98802132,22.43831346,25.11154955,27.52365701,,,
Ethiopia,ETH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.419000000000004,39.082,39.711,40.29,40.81,41.266999999999996,41.668,42.026,42.355,42.659,42.943999999999996,43.213,43.465,43.693000000000005,43.894,44.045,44.11600000000001,44.103,44.016000000000005,43.88,43.746,43.674,43.711000000000006,43.88399999999999,44.198,44.633,45.146,45.681999999999995,46.193999999999996,46.668,47.1,47.505,47.912,48.346000000000004,48.812,49.305,49.81100000000001,50.321999999999996,50.836000000000006,51.36600000000001,51.94,52.593,53.347,54.208999999999996,55.172,56.221000000000004,57.333,58.466,59.58,60.643,61.625,62.501000000000005,63.275,63.952,64.535,65.03699999999999,65.475,65.874,,
Ethiopia,ETH,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,,,20.4,,,,,18.9,,,,,18.4,18.3,,,
Faroe Islands,FRO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,74.4975609756098,,,,,75.98536585365859,,,,,,,,75.2146341463415,75.4658536585366,75.7146341463415,75.9146341463415,76.1146341463415,76.4146341463415,76.6146341463415,76.81463414634149,77.0658536585366,77.36829268292679,77.5707317073171,77.8243902439025,78.0268292682927,78.28048780487809,78.4341463414634,78.6365853658537,78.7878048780488,78.990243902439,79.19024390243901,79.4414634146342,79.69024390243901,79.890243902439,80.1390243902439,80.3878048780488,80.5878048780488,80.890243902439,81.14146341463409,81.3926829268293,81.6951219512195,81.9463414634146,82.1975609756098,82.4,,
Faroe Islands,FRO,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.00412095,64.16983253,73.01235535,91.34044731,117.61206525,129.07548214,136.00883055,150.90555496,144.11177545,129.06741951,135.16206564,148.20687578,160.82942974,165.12781996,184.70824972,174.49626722,179.91156997,,,
Fiji,FJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.86,56.292,56.716,57.133,57.545,57.95,58.35,58.74100000000001,59.123000000000005,59.495,59.857,60.207,60.54600000000001,60.873000000000005,61.191,61.5,61.803000000000004,62.102,62.397,62.68899999999999,62.978,63.262,63.54,63.81100000000001,64.074,64.329,64.577,64.818,65.054,65.28399999999999,65.51,65.73100000000001,65.94800000000001,66.161,66.37,66.575,66.777,66.976,67.172,67.365,67.553,67.734,67.91,68.079,68.243,68.405,68.569,68.737,68.90899999999999,69.087,69.267,69.44800000000001,69.625,69.796,69.96,70.117,70.26899999999999,70.417,,
Fiji,FJI,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.4,,,,,35.6,,,,,32.9,,,,,30.8,30.6,,,
Finland,FIN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654.31889841,1736.06820568,1969.94228473,2507.76317469,2924.50817807,3109.04888444,3284.29536847,3772.27623017,4311.88874032,4176.00211956,4095.69942064,4544.37904826,4406.24873067,4713.69970482,4733.46562541,4131.51081075,4117.25778244,,,
Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.819756097561,68.8441463414634,68.5778048780488,69.0126829268293,69.2209756097561,68.9778048780488,69.4770731707317,69.6665853658537,69.6163414634146,69.5034146341464,70.179512195122,70.0175609756098,70.7073170731707,71.2236585365854,71.1348780487805,71.6736585365854,71.81292682926829,72.350243902439,72.8970731707317,73.1553658536586,73.44,73.7465853658537,74.29804878048779,74.2009756097561,74.5190243902439,74.22292682926829,74.56,74.59195121951221,74.57707317073171,74.7921951219512,74.8131707317073,75.2275609756098,75.4553658536585,75.7051219512195,76.3956097560976,76.409512195122,76.69341463414641,76.87853658536591,77.09073170731709,77.29121951219508,77.4658536585366,77.9658536585366,78.119512195122,78.36829268292679,78.7146341463415,78.8170731707317,79.2146341463415,79.2634146341464,79.5682926829268,79.71951219512201,79.87073170731709,80.4707317073171,80.62682926829271,80.9756097560976,81.1804878048781,81.4804878048781,81.4292682926829,81.4292682926829,,
Finland,FIN,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,,,,,12.9,,,,,11.8,,,,,10.5,10.2,,,
France,FRA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2156.4832530000003,2190.79877431,2438.24676854,2999.56738831,3452.43033808,3573.60255337,3797.66668348,4294.20616778,4774.76639687,4706.48238117,4576.26388652,4931.71741059,4650.34025283,4898.59813518,5010.09509439,4211.68220596,4263.36156106,,,
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.86829268292679,70.1170731707317,70.31463414634149,70.51463414634149,70.66341463414629,70.8121951219512,70.9609756097561,71.1609756097561,71.30975609756099,71.4585365853659,71.65853658536591,71.9073170731707,72.1073170731707,72.35609756097558,72.60487804878049,72.85365853658541,73.10243902439029,73.35121951219509,73.60243902439029,73.85121951219509,74.05121951219509,74.3,74.5,74.8,75.0,75.3,75.6,75.8,76.1,76.3487804878049,76.6,76.8487804878049,77.1,77.3,77.64878048780491,77.75121951219509,77.95365853658541,78.3048780487805,78.60487804878049,78.75609756097559,79.05609756097559,79.15853658536591,79.2609756097561,79.1146341463415,80.16341463414629,80.16341463414629,80.8121951219512,81.1121951219512,81.2146341463415,81.4146341463415,81.66341463414629,82.1146341463415,81.9682926829268,82.21951219512201,82.67073170731709,82.3219512195122,82.5243902439024,82.5243902439024,,
France,FRA,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8,,,,,12.6,,,,,11.8,,,,,10.8,10.6,,,
French Polynesia,PYF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.282,56.708,57.093,57.465,57.845,58.242,58.653999999999996,59.06100000000001,59.452,59.828,60.184,60.518,60.836000000000006,61.147,61.465,61.816,62.23,62.717,63.278,63.902,64.562,65.22,65.84,66.39399999999999,66.87100000000001,67.267,67.594,67.87899999999999,68.149,68.418,68.7,69.005,69.332,69.68,70.047,70.43,70.821,71.209,71.587,71.955,72.313,72.669,73.029,73.396,73.766,74.132,74.486,74.818,75.123,75.39699999999999,75.643,75.862,76.065,76.257,76.444,76.628,76.813,76.99600000000001,,
French Polynesia,PYF,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.35717450000001,125.34532689,136.63384523,173.02645415,189.40922245,197.79646599999998,221.02992237,263.23907549,282.0726694,294.07410863,216.71412151,274.08999726,236.63051177,274.98907252,245.48532796,197.94471527,220.35470890000002,,,
Gabon,GAB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,39.586999999999996,39.946,40.391999999999996,40.944,41.606,42.367,43.20399999999999,44.082,44.966,45.842,46.698,47.535,48.363,49.19,50.018,50.846000000000004,51.676,52.51,53.343999999999994,54.177,55.013999999999996,55.864,56.722,57.574,58.398,59.162,59.832,60.382,60.798,61.075,61.215,61.23,61.152,61.012,60.832,60.619,60.372,60.095,59.803999999999995,59.527,59.302,59.17100000000001,59.153999999999996,59.266000000000005,59.512,59.89,60.388000000000005,60.968999999999994,61.597,62.247,62.893,63.519,64.119,64.686,65.211,65.685,66.105,66.48,,
Gabon,GAB,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1,,,,,15.1,,,,,15.1,,,,,14.8,14.4,,,
"Gambia, The",GMB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.00798367,20.11997444,16.57744763,15.205310699999998,18.05745941,21.21098413,24.01049394,29.68015471,35.96464608,31.760804399999998,32.28450882,32.1282834,30.98698036,29.88498261,23.02137821,21.85383258,20.93043715,,,
"Gambia, The",GMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,32.035,32.317,32.650999999999996,33.05,33.523,34.076,34.711,35.417,36.178000000000004,36.985,37.824,38.685,39.556,40.429,41.293,42.146,42.989,43.827,44.66,45.483000000000004,46.293,47.086999999999996,47.86,48.603,49.308,49.958,50.537,51.042,51.476000000000006,51.849,52.176,52.481,52.786,53.11,53.461000000000006,53.843999999999994,54.254,54.676,55.097,55.513000000000005,55.924,56.32899999999999,56.732,57.132,57.527,57.913999999999994,58.288999999999994,58.648,58.99100000000001,59.316,59.622,59.911,60.187,60.452,60.707,60.95399999999999,61.193000000000005,61.424,,
"Gambia, The",GMB,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1,,,,,22.1,,,,,21.1,,,,,20.6,20.4,,,
Georgia,GEO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.90107049,50.79815136,59.08507345,71.96017859999999,94.03149353,118.65585059,136.78331927,177.24721856,255.91738359,246.97748673,262.52672103,290.41241395,323.00977842,334.91993385,348.82968757,280.91286581,308.03165121,,,
Georgia,GEO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.651,64.058,64.468,64.88,65.291,65.694,66.083,66.454,66.805,67.13600000000001,67.452,67.766,68.082,68.40100000000001,68.718,69.014,69.266,69.461,69.592,69.665,69.7,69.726,69.768,69.844,69.954,70.083,70.204,70.288,70.32300000000001,70.311,70.268,70.22,70.196,70.222,70.307,70.462,70.687,70.96600000000001,71.274,71.596,71.907,72.182,72.408,72.575,72.682,72.73,72.73,72.704,72.673,72.65,72.649,72.68,72.742,72.832,72.95100000000001,73.096,73.26100000000001,73.436,,
Georgia,GEO,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,,,,,23.0,,,,,25.0,,,,,24.9,24.9,,,
Germany,DEU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2332.33077468,2339.06980476,2549.74150083,3136.51092876,3442.14644107,3546.39634493,3683.19384764,4165.64698321,4634.81173792,4642.0035323,4596.64577527,5019.08365252,4750.4169573,5086.58406845,5278.22187754,4605.88077166,4714.260873300001,,,
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.3100243902439,69.508,69.6915365853659,69.8596097560976,70.0137073170732,70.1518292682927,70.2714146341463,70.374,70.4650975609756,70.5506829268293,70.63978048780491,70.7428780487805,70.867,71.0166829268293,71.1954146341463,71.4017317073171,71.6341463414634,71.8836829268293,72.1432926829268,72.40853658536591,72.67790243902441,72.9503902439024,73.227,73.5051951219512,73.78292682926829,74.0546341463415,74.31373170731709,74.5596829268293,74.79248780487809,75.0131463414634,75.227756097561,75.319512195122,75.819512195122,75.87073170731709,76.2707317073171,76.42195121951221,76.6731707317073,77.0731707317073,77.4756097560976,77.7268292682927,77.9268292682927,78.32926829268291,78.2292682926829,78.38048780487809,78.6804878048781,78.9317073170732,79.13170731707321,79.5341463414634,79.7365853658537,79.83658536585371,79.9878048780488,80.4365853658537,80.5390243902439,80.490243902439,81.090243902439,80.64146341463409,80.990243902439,80.990243902439,,
Germany,DEU,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,,,,,14.1,,,,,13.1,,,,,12.5,12.1,,,
Ghana,GHA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.98752671,20.07495348,19.92812949,24.13159225,28.10806997,43.22186289,49.18416742,58.75654451,67.77913263,66.83325738,80.46975657,99.25345172,89.84914679,111.03605137,81.51717279,82.40741505,67.50885898,,,
